#This table containes the kinematics derivatives, where ds_dkin is the derivative of the cross section
#with respect to the kinematic variable in units of %/mrad or %/MeV
#There are also the relative systematic errors of individual kinematic variables, and the total error added in quadrature
#to see which is the dominant source of the systematics errors
#!ib[i,0]/  pm_bin[f,1]/   thnq_bin[f,2]/   ds_dthe[f,3]/   ds_dphe[f,4]/   ds_def[f,5]/   ds_dthp[f,6]/   ds_dphp[f,7]/  ds_dthb[f,8]/   ds_dphb[f,9]/    ds_dE[f,10]/    sig_the[f,11]/   sig_phe[f,12]/   sig_ef[f,13]/   sig_thp[f,14]/   sig_php[f,15]/  sig_thb[f,16]/   sig_phb[f,17]/    sig_E[f,18]/    sig_the_thp[f,19]/    sig_the_Ef[f,20]/     sig_the_Eb[f,21]/      sig_thp_Ef[f,22]/      sig_thp_Eb[f,23]/      sig_Ef_Eb[f,24]/      sig_tot[f,25]/ 
508   0.940000   35.000000   -1.104e+01   -5.838e+00   4.589e-01   -3.285e+00   -1.777e+00   -6.927e+00   8.308e+00   -2.102e-01   -1.832e+00   -0.000e+00   7.350e-01   -7.783e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.671e+00  6.117e-01   2.646e+00   -5.969e+00   3.710e-01   -9.176e-01   -2.453e+00   1.257e+00
529   0.980000   35.000000   -1.147e+01   -6.457e+00   5.272e-01   -3.573e+00   -1.992e+00   -7.689e+00   8.434e+00   -2.181e-01   -1.903e+00   -0.000e+00   8.608e-01   -8.464e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.733e+00  6.912e-01   3.219e+00   -6.435e+00   4.725e-01   -1.035e+00   -2.981e+00   1.420e+00
550   1.020000   35.000000   -1.423e+01   -8.915e+00   7.514e-01   -4.866e+00   -2.751e+00   -1.072e+01   9.649e+00   -2.668e-01   -2.360e+00   -0.000e+00   1.251e+00   -1.153e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.120e+00  1.168e+00   5.801e+00   -9.763e+00   9.351e-01   -1.725e+00   -5.298e+00   2.020e+00
571   1.060000   35.000000   -4.829e+01   -3.730e+01   3.362e+00   -2.068e+01   -1.150e+01   -4.540e+01   2.672e+01   -8.861e-01   -8.011e+00   -0.000e+00   5.711e+00   -4.900e+00   -0.000e+00   -0.000e+00   0.000e+00   -7.043e+00  1.684e+01   8.989e+01   -1.101e+02   1.814e+01   -2.435e+01   -8.033e+01   8.974e+00
592   1.100000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
613   1.140000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
634   1.180000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
26   0.020000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
47   0.060000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
68   0.100000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
89   0.140000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
110   0.180000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
131   0.220000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
152   0.260000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
173   0.300000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
194   0.340000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
215   0.380000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
236   0.420000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
257   0.460000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
278   0.500000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
299   0.540000   45.000000   -6.709e+00   -1.433e+00   2.715e-01   -1.690e+00   -3.617e-01   -1.664e+00   5.164e+00   -1.035e-01   -1.113e+00   -0.000e+00   3.764e-01   -4.003e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.226e-01  1.912e-01   8.232e-01   -1.786e+00   9.769e-02   -2.324e-01   -6.184e-01   8.323e-01
320   0.580000   45.000000   -6.526e+00   -1.563e+00   3.049e-01   -1.755e+00   -4.039e-01   -1.821e+00   4.889e+00   -1.001e-01   -1.083e+00   -0.000e+00   4.324e-01   -4.158e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.956e-01  1.932e-01   9.199e-01   -1.680e+00   1.166e-01   -2.334e-01   -6.872e-01   8.910e-01
341   0.620000   45.000000   -6.503e+00   -1.832e+00   3.482e-01   -1.891e+00   -4.839e-01   -2.140e+00   4.724e+00   -9.928e-02   -1.079e+00   -0.000e+00   5.037e-01   -4.479e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.891e-01  2.074e-01   1.068e+00   -1.661e+00   1.463e-01   -2.494e-01   -7.939e-01   9.790e-01
362   0.660000   45.000000   -6.515e+00   -2.185e+00   3.955e-01   -2.041e+00   -5.890e-01   -2.559e+00   4.572e+00   -9.886e-02   -1.081e+00   -0.000e+00   5.833e-01   -4.835e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.857e-01  2.242e-01   1.239e+00   -1.656e+00   1.829e-01   -2.681e-01   -9.155e-01   1.079e+00
383   0.700000   45.000000   -6.492e+00   -2.520e+00   4.414e-01   -2.159e+00   -6.933e-01   -2.959e+00   4.434e+00   -9.854e-02   -1.077e+00   -0.000e+00   6.635e-01   -5.116e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.832e-01  2.364e-01   1.404e+00   -1.645e+00   2.201e-01   -2.827e-01   -1.038e+00   1.170e+00
404   0.740000   45.000000   -6.543e+00   -2.887e+00   4.814e-01   -2.288e+00   -8.062e-01   -3.400e+00   4.354e+00   -9.946e-02   -1.086e+00   -0.000e+00   7.359e-01   -5.420e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.905e-01  2.525e-01   1.570e+00   -1.674e+00   2.586e-01   -3.023e-01   -1.162e+00   1.257e+00
425   0.780000   45.000000   -6.635e+00   -3.281e+00   5.345e-01   -2.464e+00   -9.293e-01   -3.877e+00   4.265e+00   -1.004e-01   -1.101e+00   -0.000e+00   8.322e-01   -5.838e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.980e-01  2.757e-01   1.800e+00   -1.713e+00   3.150e-01   -3.287e-01   -1.326e+00   1.380e+00
446   0.820000   45.000000   -6.721e+00   -3.702e+00   5.932e-01   -2.630e+00   -1.066e+00   -4.385e+00   4.187e+00   -1.019e-01   -1.115e+00   -0.000e+00   9.399e-01   -6.230e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.099e-01  2.981e-01   2.059e+00   -1.761e+00   3.797e-01   -3.561e-01   -1.520e+00   1.507e+00
467   0.860000   45.000000   -6.795e+00   -4.077e+00   6.418e-01   -2.793e+00   -1.188e+00   -4.847e+00   4.094e+00   -1.025e-01   -1.127e+00   -0.000e+00   1.036e+00   -6.616e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.147e-01  3.200e-01   2.294e+00   -1.791e+00   4.443e-01   -3.803e-01   -1.685e+00   1.627e+00
488   0.900000   45.000000   -6.944e+00   -4.545e+00   7.126e-01   -3.028e+00   -1.341e+00   -5.422e+00   4.001e+00   -1.044e-01   -1.152e+00   -0.000e+00   1.171e+00   -7.172e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.298e-01  3.546e-01   2.652e+00   -1.865e+00   5.448e-01   -4.200e-01   -1.941e+00   1.796e+00
509   0.940000   45.000000   -7.059e+00   -4.991e+00   7.825e-01   -3.235e+00   -1.494e+00   -5.970e+00   3.907e+00   -1.057e-01   -1.171e+00   -0.000e+00   1.310e+00   -7.664e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.401e-01  3.851e-01   3.014e+00   -1.919e+00   6.509e-01   -4.543e-01   -2.198e+00   1.964e+00
530   0.980000   45.000000   -7.242e+00   -5.508e+00   8.639e-01   -3.498e+00   -1.668e+00   -6.618e+00   3.819e+00   -1.074e-01   -1.201e+00   -0.000e+00   1.472e+00   -8.287e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.536e-01  4.272e-01   3.476e+00   -2.001e+00   7.910e-01   -4.992e-01   -2.510e+00   2.170e+00
551   1.020000   45.000000   -8.394e+00   -7.586e+00   1.197e+00   -4.794e+00   -2.300e+00   -9.196e+00   3.644e+00   -1.204e-01   -1.393e+00   -0.000e+00   2.078e+00   -1.136e+00   -0.000e+00   -0.000e+00   0.000e+00   -9.569e-01  6.786e-01   5.686e+00   -2.599e+00   1.530e+00   -7.669e-01   -3.972e+00   3.003e+00
572   1.060000   45.000000   -2.432e+01   -3.394e+01   5.480e+00   -2.158e+01   -1.032e+01   -4.164e+01   2.425e+00   -2.971e-01   -4.035e+00   -0.000e+00   9.683e+00   -5.113e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.361e+00  8.853e+00   7.678e+01   -1.859e+01   3.211e+01   -8.520e+00   -4.567e+01   1.366e+01
593   1.100000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
614   1.140000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
635   1.180000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
27   0.020000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
48   0.060000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
69   0.100000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
90   0.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
111   0.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
132   0.220000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
153   0.260000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
174   0.300000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
195   0.340000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
216   0.380000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
237   0.420000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
258   0.460000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
279   0.500000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
300   0.540000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
321   0.580000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
342   0.620000   55.000000   -4.741e+00   -1.144e+00   4.916e-01   -1.933e+00   -2.965e-01   -1.347e+00   2.810e+00   -5.837e-02   -7.865e-01   -0.000e+00   7.421e-01   -4.580e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.639e-01  1.546e-01   1.147e+00   -7.117e-01   2.204e-01   -1.499e-01   -6.877e-01   1.252e+00
363   0.660000   55.000000   -4.670e+00   -1.325e+00   5.498e-01   -2.120e+00   -3.531e-01   -1.568e+00   2.544e+00   -5.629e-02   -7.748e-01   -0.000e+00   8.525e-01   -5.022e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.474e-01  1.670e-01   1.298e+00   -6.762e-01   2.776e-01   -1.586e-01   -7.619e-01   1.388e+00
384   0.700000   55.000000   -4.671e+00   -1.723e+00   5.813e-01   -2.209e+00   -4.707e-01   -2.043e+00   2.453e+00   -5.556e-02   -7.749e-01   -0.000e+00   9.157e-01   -5.234e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.416e-01  1.740e-01   1.394e+00   -6.675e-01   3.108e-01   -1.631e-01   -8.077e-01   1.466e+00
405   0.740000   55.000000   -4.696e+00   -2.115e+00   6.220e-01   -2.323e+00   -5.861e-01   -2.512e+00   2.365e+00   -5.567e-02   -7.791e-01   -0.000e+00   9.929e-01   -5.503e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.425e-01  1.840e-01   1.520e+00   -6.724e-01   3.543e-01   -1.718e-01   -8.775e-01   1.558e+00
426   0.780000   55.000000   -4.686e+00   -2.412e+00   6.808e-01   -2.498e+00   -6.778e-01   -2.873e+00   2.172e+00   -5.400e-02   -7.774e-01   -0.000e+00   1.106e+00   -5.918e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.292e-01  1.974e-01   1.690e+00   -6.509e-01   4.244e-01   -1.792e-01   -9.482e-01   1.702e+00
447   0.820000   55.000000   -4.705e+00   -2.777e+00   7.356e-01   -2.646e+00   -7.901e-01   -3.316e+00   2.036e+00   -5.286e-02   -7.806e-01   -0.000e+00   1.213e+00   -6.268e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.201e-01  2.100e-01   1.860e+00   -6.397e-01   4.928e-01   -1.858e-01   -1.018e+00   1.835e+00
468   0.860000   55.000000   -4.708e+00   -3.005e+00   7.911e-01   -2.802e+00   -8.606e-01   -3.598e+00   1.878e+00   -5.144e-02   -7.811e-01   -0.000e+00   1.322e+00   -6.637e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.088e-01  2.225e-01   2.029e+00   -6.229e-01   5.690e-01   -1.915e-01   -1.080e+00   1.973e+00
489   0.900000   55.000000   -4.759e+00   -3.537e+00   8.527e-01   -2.987e+00   -1.023e+00   -4.249e+00   1.741e+00   -5.133e-02   -7.895e-01   -0.000e+00   1.447e+00   -7.077e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.080e-01  2.398e-01   2.245e+00   -6.283e-01   6.640e-01   -2.037e-01   -1.179e+00   2.126e+00
510   0.940000   55.000000   -4.775e+00   -3.957e+00   9.360e-01   -3.197e+00   -1.163e+00   -4.762e+00   1.526e+00   -4.925e-02   -7.922e-01   -0.000e+00   1.613e+00   -7.573e-01   -0.000e+00   -0.000e+00   0.000e+00   -3.914e-01  2.574e-01   2.511e+00   -6.049e-01   7.920e-01   -2.092e-01   -1.261e+00   2.333e+00
531   0.980000   55.000000   -4.874e+00   -4.797e+00   1.002e+00   -3.374e+00   -1.426e+00   -5.793e+00   1.447e+00   -5.048e-02   -8.086e-01   -0.000e+00   1.755e+00   -7.992e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.012e-01  2.773e-01   2.789e+00   -6.329e-01   9.095e-01   -2.263e-01   -1.406e+00   2.499e+00
552   1.020000   55.000000   -5.070e+00   -6.285e+00   1.356e+00   -4.521e+00   -1.860e+00   -7.649e+00   4.407e-01   -4.278e-02   -8.411e-01   -0.000e+00   2.408e+00   -1.071e+00   -0.000e+00   -0.000e+00   0.000e+00   -3.400e-01  3.866e-01   3.981e+00   -5.579e-01   1.673e+00   -2.570e-01   -1.636e+00   3.371e+00
573   1.060000   55.000000   -6.606e+00   -1.739e+01   4.503e+00   -1.490e+01   -5.133e+00   -2.138e+01   -9.024e+00   1.858e-02   -1.096e+00   -0.000e+00   8.109e+00   -3.529e+00   -0.000e+00   -0.000e+00   -0.000e+00   1.477e-01  1.660e+00   1.746e+01   3.157e-01   1.856e+01   3.678e-01   2.392e+00   1.096e+01
594   1.100000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
615   1.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
636   1.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
28   0.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
49   0.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
70   0.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
91   0.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
112   0.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
133   0.220000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
154   0.260000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
175   0.300000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
196   0.340000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
217   0.380000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
238   0.420000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
259   0.460000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
280   0.500000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
301   0.540000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
322   0.580000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
343   0.620000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
364   0.660000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
385   0.700000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
406   0.740000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
427   0.780000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
448   0.820000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
469   0.860000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
490   0.900000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
511   0.940000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
532   0.980000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
553   1.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
574   1.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
595   1.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
616   1.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
637   1.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
29   0.020000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
50   0.060000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
71   0.100000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
92   0.140000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
113   0.180000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
134   0.220000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
155   0.260000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
176   0.300000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
197   0.340000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
218   0.380000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
239   0.420000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
260   0.460000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
281   0.500000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
302   0.540000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
323   0.580000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
344   0.620000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
365   0.660000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
386   0.700000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
407   0.740000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
428   0.780000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
449   0.820000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
470   0.860000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
491   0.900000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
512   0.940000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
533   0.980000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
