#This table containes the kinematics derivatives, where ds_dkin is the derivative of the cross section
#with respect to the kinematic variable in units of %/mrad or %/MeV
#There are also the relative systematic errors of individual kinematic variables, and the total error added in quadrature
#to see which is the dominant source of the systematics errors
#!ib[i,0]/  pm_bin[f,1]/   thnq_bin[f,2]/   ds_dthe[f,3]/   ds_dphe[f,4]/   ds_def[f,5]/   ds_dthp[f,6]/   ds_dphp[f,7]/  ds_dthb[f,8]/   ds_dphb[f,9]/    ds_dE[f,10]/    sig_the[f,11]/   sig_phe[f,12]/   sig_ef[f,13]/   sig_thp[f,14]/   sig_php[f,15]/  sig_thb[f,16]/   sig_phb[f,17]/    sig_E[f,18]/    sig_the_thp[f,19]/    sig_the_Ef[f,20]/     sig_the_Eb[f,21]/      sig_thp_Ef[f,22]/      sig_thp_Eb[f,23]/      sig_Ef_Eb[f,24]/      sig_tot[f,25]/ 
508   0.940000   35.000000   -1.105e+01   -5.867e+00   4.566e-01   -3.280e+00   -1.785e+00   -6.956e+00   8.319e+00   -2.109e-01   -1.833e+00   -0.000e+00   7.309e-01   -7.771e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.676e+00  6.111e-01   2.632e+00   -5.992e+00   3.683e-01   -9.192e-01   -2.447e+00   1.249e+00
529   0.980000   35.000000   -1.146e+01   -6.463e+00   5.263e-01   -3.571e+00   -1.993e+00   -7.695e+00   8.428e+00   -2.189e-01   -1.902e+00   -0.000e+00   8.593e-01   -8.459e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.740e+00  6.904e-01   3.212e+00   -6.455e+00   4.714e-01   -1.039e+00   -2.986e+00   1.411e+00
550   1.020000   35.000000   -1.421e+01   -8.904e+00   7.509e-01   -4.856e+00   -2.746e+00   -1.070e+01   9.643e+00   -2.669e-01   -2.357e+00   -0.000e+00   1.249e+00   -1.150e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.121e+00  1.164e+00   5.787e+00   -9.755e+00   9.320e-01   -1.722e+00   -5.294e+00   2.013e+00
571   1.060000   35.000000   -4.844e+01   -3.749e+01   3.363e+00   -2.072e+01   -1.156e+01   -4.563e+01   2.684e+01   -8.965e-01   -8.036e+00   -0.000e+00   5.712e+00   -4.908e+00   -0.000e+00   -0.000e+00   0.000e+00   -7.125e+00  1.692e+01   9.020e+01   -1.117e+02   1.818e+01   -2.468e+01   -8.130e+01   8.927e+00
592   1.100000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
613   1.140000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
634   1.180000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
26   0.020000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
47   0.060000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
68   0.100000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
89   0.140000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
110   0.180000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
131   0.220000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
152   0.260000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
173   0.300000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
194   0.340000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
215   0.380000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
236   0.420000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
257   0.460000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
278   0.500000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
299   0.540000   45.000000   -6.652e+00   -1.127e+00   2.790e-01   -1.691e+00   -2.793e-01   -1.310e+00   5.103e+00   -1.024e-01   -1.104e+00   -0.000e+00   3.863e-01   -4.006e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.139e-01  1.897e-01   8.376e-01   -1.752e+00   1.003e-01   -2.300e-01   -6.279e-01   8.411e-01
320   0.580000   45.000000   -6.532e+00   -1.570e+00   3.041e-01   -1.752e+00   -4.054e-01   -1.828e+00   4.901e+00   -1.005e-01   -1.084e+00   -0.000e+00   4.304e-01   -4.151e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.988e-01  1.930e-01   9.165e-01   -1.688e+00   1.159e-01   -2.340e-01   -6.868e-01   8.866e-01
341   0.620000   45.000000   -6.503e+00   -1.835e+00   3.477e-01   -1.891e+00   -4.850e-01   -2.143e+00   4.722e+00   -9.971e-02   -1.079e+00   -0.000e+00   5.033e-01   -4.481e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.925e-01  2.074e-01   1.067e+00   -1.668e+00   1.462e-01   -2.506e-01   -7.967e-01   9.755e-01
362   0.660000   45.000000   -6.520e+00   -2.213e+00   3.945e-01   -2.037e+00   -5.964e-01   -2.593e+00   4.581e+00   -9.919e-02   -1.082e+00   -0.000e+00   5.815e-01   -4.827e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.884e-01  2.240e-01   1.236e+00   -1.663e+00   1.820e-01   -2.685e-01   -9.156e-01   1.076e+00
383   0.700000   45.000000   -6.497e+00   -2.524e+00   4.405e-01   -2.158e+00   -6.939e-01   -2.964e+00   4.444e+00   -9.855e-02   -1.078e+00   -0.000e+00   6.617e-01   -5.113e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.833e-01  2.365e-01   1.402e+00   -1.647e+00   2.194e-01   -2.826e-01   -1.035e+00   1.169e+00
404   0.740000   45.000000   -6.543e+00   -2.888e+00   4.818e-01   -2.288e+00   -8.062e-01   -3.401e+00   4.350e+00   -9.910e-02   -1.086e+00   -0.000e+00   7.370e-01   -5.421e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.876e-01  2.525e-01   1.572e+00   -1.668e+00   2.591e-01   -3.013e-01   -1.159e+00   1.261e+00
425   0.780000   45.000000   -6.641e+00   -3.291e+00   5.344e-01   -2.463e+00   -9.316e-01   -3.888e+00   4.272e+00   -1.006e-01   -1.102e+00   -0.000e+00   8.316e-01   -5.834e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.996e-01  2.758e-01   1.800e+00   -1.718e+00   3.146e-01   -3.292e-01   -1.328e+00   1.378e+00
446   0.820000   45.000000   -6.715e+00   -3.693e+00   5.937e-01   -2.632e+00   -1.063e+00   -4.375e+00   4.182e+00   -1.019e-01   -1.114e+00   -0.000e+00   9.407e-01   -6.234e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.099e-01  2.980e-01   2.059e+00   -1.760e+00   3.803e-01   -3.563e-01   -1.522e+00   1.507e+00
467   0.860000   45.000000   -6.801e+00   -4.082e+00   6.412e-01   -2.793e+00   -1.189e+00   -4.853e+00   4.098e+00   -1.026e-01   -1.128e+00   -0.000e+00   1.035e+00   -6.616e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.155e-01  3.203e-01   2.295e+00   -1.795e+00   4.441e-01   -3.807e-01   -1.686e+00   1.626e+00
488   0.900000   45.000000   -6.944e+00   -4.538e+00   7.126e-01   -3.028e+00   -1.338e+00   -5.413e+00   4.002e+00   -1.042e-01   -1.152e+00   -0.000e+00   1.171e+00   -7.172e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.282e-01  3.546e-01   2.652e+00   -1.861e+00   5.448e-01   -4.192e-01   -1.938e+00   1.798e+00
509   0.940000   45.000000   -7.059e+00   -4.980e+00   7.825e-01   -3.237e+00   -1.491e+00   -5.959e+00   3.904e+00   -1.056e-01   -1.171e+00   -0.000e+00   1.311e+00   -7.669e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.393e-01  3.854e-01   3.016e+00   -1.917e+00   6.517e-01   -4.542e-01   -2.197e+00   1.966e+00
530   0.980000   45.000000   -7.236e+00   -5.495e+00   8.641e-01   -3.500e+00   -1.664e+00   -6.600e+00   3.810e+00   -1.073e-01   -1.201e+00   -0.000e+00   1.473e+00   -8.291e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.528e-01  4.271e-01   3.475e+00   -1.997e+00   7.920e-01   -4.989e-01   -2.510e+00   2.171e+00
551   1.020000   45.000000   -8.405e+00   -7.597e+00   1.197e+00   -4.792e+00   -2.302e+00   -9.207e+00   3.662e+00   -1.207e-01   -1.394e+00   -0.000e+00   2.077e+00   -1.135e+00   -0.000e+00   -0.000e+00   0.000e+00   -9.593e-01  6.793e-01   5.691e+00   -2.609e+00   1.529e+00   -7.685e-01   -3.980e+00   3.001e+00
572   1.060000   45.000000   -2.410e+01   -3.357e+01   5.409e+00   -2.140e+01   -1.020e+01   -4.118e+01   2.392e+00   -3.070e-01   -3.999e+00   -0.000e+00   9.558e+00   -5.070e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.440e+00  8.700e+00   7.511e+01   -1.903e+01   3.142e+01   -8.729e+00   -4.658e+01   1.341e+01
593   1.100000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
614   1.140000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
635   1.180000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
27   0.020000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
48   0.060000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
69   0.100000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
90   0.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
111   0.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
132   0.220000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
153   0.260000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
174   0.300000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
195   0.340000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
216   0.380000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
237   0.420000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
258   0.460000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
279   0.500000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
300   0.540000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
321   0.580000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
342   0.620000   55.000000   -4.782e+00   -1.324e+00   5.111e-01   -2.024e+00   -3.508e-01   -1.563e+00   2.758e+00   -5.953e-02   -7.933e-01   -0.000e+00   7.827e-01   -4.794e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.731e-01  1.632e-01   1.220e+00   -7.322e-01   2.433e-01   -1.601e-01   -7.397e-01   1.300e+00
363   0.660000   55.000000   -4.650e+00   -1.329e+00   5.469e-01   -2.122e+00   -3.559e-01   -1.574e+00   2.521e+00   -5.590e-02   -7.714e-01   -0.000e+00   8.520e-01   -5.026e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.443e-01  1.664e-01   1.291e+00   -6.685e-01   2.777e-01   -1.576e-01   -7.561e-01   1.387e+00
384   0.700000   55.000000   -4.655e+00   -1.829e+00   5.832e-01   -2.205e+00   -5.001e-01   -2.166e+00   2.439e+00   -5.558e-02   -7.723e-01   -0.000e+00   9.176e-01   -5.223e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.417e-01  1.731e-01   1.393e+00   -6.655e-01   3.108e-01   -1.628e-01   -8.097e-01   1.465e+00
405   0.740000   55.000000   -4.695e+00   -2.164e+00   6.224e-01   -2.323e+00   -6.005e-01   -2.570e+00   2.364e+00   -5.560e-02   -7.789e-01   -0.000e+00   9.941e-01   -5.503e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.419e-01  1.839e-01   1.521e+00   -6.714e-01   3.547e-01   -1.716e-01   -8.775e-01   1.560e+00
426   0.780000   55.000000   -4.705e+00   -2.481e+00   6.767e-01   -2.482e+00   -6.967e-01   -2.954e+00   2.209e+00   -5.462e-02   -7.806e-01   -0.000e+00   1.098e+00   -5.880e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.341e-01  1.970e-01   1.683e+00   -6.610e-01   4.185e-01   -1.801e-01   -9.517e-01   1.689e+00
447   0.820000   55.000000   -4.705e+00   -2.783e+00   7.387e-01   -2.648e+00   -7.953e-01   -3.322e+00   2.028e+00   -5.341e-02   -7.806e-01   -0.000e+00   1.217e+00   -6.272e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.245e-01  2.101e-01   1.867e+00   -6.464e-01   4.950e-01   -1.879e-01   -1.032e+00   1.836e+00
468   0.860000   55.000000   -4.749e+00   -3.222e+00   7.835e-01   -2.781e+00   -9.265e-01   -3.858e+00   1.943e+00   -5.271e-02   -7.878e-01   -0.000e+00   1.309e+00   -6.587e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.189e-01  2.227e-01   2.027e+00   -6.438e-01   5.593e-01   -1.947e-01   -1.096e+00   1.954e+00
489   0.900000   55.000000   -4.786e+00   -3.742e+00   8.479e-01   -2.969e+00   -1.084e+00   -4.494e+00   1.789e+00   -5.189e-02   -7.941e-01   -0.000e+00   1.439e+00   -7.034e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.124e-01  2.397e-01   2.245e+00   -6.388e-01   6.562e-01   -2.047e-01   -1.185e+00   2.116e+00
510   0.940000   55.000000   -4.753e+00   -3.839e+00   9.373e-01   -3.205e+00   -1.124e+00   -4.623e+00   1.499e+00   -4.928e-02   -7.886e-01   -0.000e+00   1.614e+00   -7.592e-01   -0.000e+00   -0.000e+00   0.000e+00   -3.917e-01  2.569e-01   2.501e+00   -6.025e-01   7.947e-01   -2.098e-01   -1.263e+00   2.331e+00
531   0.980000   55.000000   -4.706e+00   -4.055e+00   1.029e+00   -3.477e+00   -1.198e+00   -4.903e+00   1.163e+00   -4.556e-02   -7.807e-01   -0.000e+00   1.806e+00   -8.236e-01   -0.000e+00   -0.000e+00   0.000e+00   -3.621e-01  2.759e-01   2.771e+00   -5.514e-01   9.646e-01   -2.105e-01   -1.306e+00   2.574e+00
552   1.020000   55.000000   -4.765e+00   -5.216e+00   1.328e+00   -4.455e+00   -1.546e+00   -6.354e+00   1.918e-01   -3.736e-02   -7.905e-01   -0.000e+00   2.370e+00   -1.055e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.969e-01  3.580e-01   3.681e+00   -4.579e-01   1.622e+00   -2.212e-01   -1.405e+00   3.319e+00
573   1.060000   55.000000   -8.612e+00   -3.054e+01   7.339e+00   -2.413e+01   -9.058e+00   -3.764e+01   -1.679e+01   9.603e-02   -1.429e+00   -0.000e+00   1.328e+01   -5.717e+00   -0.000e+00   -0.000e+00   -0.000e+00   7.632e-01  3.505e+00   3.727e+01   2.127e+00   4.922e+01   3.079e+00   2.024e+01   1.808e+01
594   1.100000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
615   1.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
636   1.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
28   0.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
49   0.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
70   0.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
91   0.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
112   0.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
133   0.220000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
154   0.260000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
175   0.300000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
196   0.340000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
217   0.380000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
238   0.420000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
259   0.460000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
280   0.500000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
301   0.540000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
322   0.580000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
343   0.620000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
364   0.660000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
385   0.700000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
406   0.740000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
427   0.780000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
448   0.820000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
469   0.860000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
490   0.900000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
511   0.940000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
532   0.980000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
553   1.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
574   1.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
595   1.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
616   1.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
637   1.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
29   0.020000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
50   0.060000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
71   0.100000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
92   0.140000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
113   0.180000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
134   0.220000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
155   0.260000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
176   0.300000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
197   0.340000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
218   0.380000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
239   0.420000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
260   0.460000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
281   0.500000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
302   0.540000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
323   0.580000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
344   0.620000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
365   0.660000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
386   0.700000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
407   0.740000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
428   0.780000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
449   0.820000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
470   0.860000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
491   0.900000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
512   0.940000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
533   0.980000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
