#This table containes the kinematics derivatives, where ds_dkin is the derivative of the cross section
#with respect to the kinematic variable in units of %/mrad or %/MeV
#There are also the relative systematic errors of individual kinematic variables, and the total error added in quadrature
#to see which is the dominant source of the systematics errors
#!ib[i,0]/  pm_bin[f,1]/   thnq_bin[f,2]/   ds_dthe[f,3]/   ds_dphe[f,4]/   ds_def[f,5]/   ds_dthp[f,6]/   ds_dphp[f,7]/  ds_dthb[f,8]/   ds_dphb[f,9]/    ds_dE[f,10]/    sig_the[f,11]/   sig_phe[f,12]/   sig_ef[f,13]/   sig_thp[f,14]/   sig_php[f,15]/  sig_thb[f,16]/   sig_phb[f,17]/    sig_E[f,18]/    sig_the_thp[f,19]/    sig_the_Ef[f,20]/     sig_the_Eb[f,21]/      sig_thp_Ef[f,22]/      sig_thp_Eb[f,23]/      sig_Ef_Eb[f,24]/      sig_tot[f,25]/ 
445   0.820000   35.000000   -9.998e+00   -6.211e+00   2.093e-01   -2.321e+00   -1.939e+00   -7.357e+00   8.188e+00   -1.962e-01   -1.659e+00   -0.000e+00   3.356e-01   -5.499e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.559e+00  3.914e-01   1.094e+00   -5.045e+00   1.197e-01   -6.051e-01   -1.045e+00   7.120e-01
466   0.860000   35.000000   -1.037e+01   -6.847e+00   2.311e-01   -2.416e+00   -2.151e+00   -8.136e+00   8.474e+00   -2.050e-01   -1.720e+00   -0.000e+00   3.757e-01   -5.723e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.629e+00  4.225e-01   1.270e+00   -5.468e+00   1.394e-01   -6.580e-01   -1.223e+00   7.527e-01
487   0.900000   35.000000   -1.094e+01   -7.643e+00   2.576e-01   -2.566e+00   -2.422e+00   -9.110e+00   8.904e+00   -2.183e-01   -1.816e+00   -0.000e+00   4.241e-01   -6.080e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.735e+00  4.736e-01   1.513e+00   -6.145e+00   1.672e-01   -7.444e-01   -1.470e+00   8.069e-01
508   0.940000   35.000000   -1.137e+01   -8.342e+00   3.038e-01   -2.754e+00   -2.696e+00   -9.958e+00   9.311e+00   -2.309e-01   -1.887e+00   -0.000e+00   5.074e-01   -6.523e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.835e+00  5.282e-01   1.881e+00   -6.754e+00   2.146e-01   -8.448e-01   -1.860e+00   8.808e-01
529   0.980000   35.000000   -1.184e+01   -9.058e+00   3.588e-01   -2.975e+00   -2.953e+00   -1.085e+01   9.557e+00   -2.407e-01   -1.965e+00   -0.000e+00   6.091e-01   -7.049e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.913e+00  5.943e-01   2.352e+00   -7.332e+00   2.784e-01   -9.516e-01   -2.328e+00   1.001e+00
550   1.020000   35.000000   -1.451e+01   -1.210e+01   5.374e-01   -4.034e+00   -3.914e+00   -1.465e+01   1.086e+01   -2.899e-01   -2.408e+00   -0.000e+00   9.290e-01   -9.557e-01   -0.000e+00   -0.000e+00   0.000e+00   -2.304e+00  9.874e-01   4.395e+00   -1.082e+01   5.757e-01   -1.554e+00   -4.276e+00   1.480e+00
571   1.060000   35.000000   -4.455e+01   -4.493e+01   2.240e+00   -1.542e+01   -1.442e+01   -5.521e+01   2.835e+01   -8.771e-01   -7.390e+00   -0.000e+00   3.940e+00   -3.653e+00   -0.000e+00   -0.000e+00   0.000e+00   -6.971e+00  1.158e+01   5.721e+01   -1.005e+02   9.331e+00   -1.797e+01   -5.486e+01   6.073e+00
592   1.100000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
613   1.140000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
634   1.180000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
26   0.020000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
47   0.060000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
68   0.100000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
89   0.140000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
110   0.180000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
131   0.220000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
152   0.260000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
173   0.300000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
194   0.340000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
215   0.380000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
236   0.420000   45.000000   -6.744e+00   -1.461e+00   2.704e-01   -1.852e+00   -3.739e-01   -1.713e+00   4.959e+00   -1.028e-01   -1.119e+00   -0.000e+00   3.869e-01   -4.388e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.170e-01  2.107e-01   8.506e-01   -1.783e+00   1.101e-01   -2.530e-01   -6.315e-01   8.748e-01
257   0.460000   45.000000   -6.234e+00   -1.801e+00   2.777e-01   -1.731e+00   -4.802e-01   -2.113e+00   4.560e+00   -9.442e-02   -1.034e+00   -0.000e+00   4.063e-01   -4.101e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.504e-01  1.820e-01   8.256e-01   -1.514e+00   1.080e-01   -2.172e-01   -6.090e-01   8.611e-01
278   0.500000   45.000000   -6.033e+00   -2.076e+00   2.839e-01   -1.690e+00   -5.645e-01   -2.439e+00   4.406e+00   -9.187e-02   -1.001e+00   -0.000e+00   4.218e-01   -4.004e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.302e-01  1.720e-01   8.296e-01   -1.426e+00   1.095e-01   -2.063e-01   -6.152e-01   8.586e-01
299   0.540000   45.000000   -5.947e+00   -2.383e+00   3.014e-01   -1.715e+00   -6.595e-01   -2.805e+00   4.295e+00   -9.097e-02   -9.867e-01   -0.000e+00   4.547e-01   -4.063e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.230e-01  1.720e-01   8.816e-01   -1.392e+00   1.198e-01   -2.073e-01   -6.567e-01   8.865e-01
320   0.580000   45.000000   -5.942e+00   -2.732e+00   3.268e-01   -1.774e+00   -7.746e-01   -3.214e+00   4.246e+00   -9.139e-02   -9.857e-01   -0.000e+00   4.996e-01   -4.202e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.264e-01  1.778e-01   9.676e-01   -1.397e+00   1.361e-01   -2.154e-01   -7.248e-01   9.328e-01
341   0.620000   45.000000   -5.987e+00   -3.116e+00   3.467e-01   -1.836e+00   -8.915e-01   -3.680e+00   4.225e+00   -9.229e-02   -9.933e-01   -0.000e+00   5.376e-01   -4.349e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.335e-01  1.854e-01   1.049e+00   -1.421e+00   1.516e-01   -2.251e-01   -7.877e-01   9.773e-01
362   0.660000   45.000000   -6.085e+00   -3.583e+00   3.751e-01   -1.936e+00   -1.037e+00   -4.244e+00   4.223e+00   -9.441e-02   -1.009e+00   -0.000e+00   5.905e-01   -4.586e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.504e-01  1.987e-01   1.171e+00   -1.478e+00   1.756e-01   -2.429e-01   -8.851e-01   1.040e+00
383   0.700000   45.000000   -6.217e+00   -4.054e+00   4.084e-01   -2.049e+00   -1.201e+00   -4.805e+00   4.255e+00   -9.734e-02   -1.031e+00   -0.000e+00   6.534e-01   -4.854e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.736e-01  2.148e-01   1.324e+00   -1.556e+00   2.057e-01   -2.650e-01   -1.010e+00   1.113e+00
404   0.740000   45.000000   -6.331e+00   -4.489e+00   4.358e-01   -2.139e+00   -1.345e+00   -5.339e+00   4.283e+00   -9.965e-02   -1.050e+00   -0.000e+00   7.084e-01   -5.068e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.920e-01  2.284e-01   1.462e+00   -1.623e+00   2.328e-01   -2.833e-01   -1.121e+00   1.177e+00
425   0.780000   45.000000   -6.492e+00   -4.987e+00   4.764e-01   -2.281e+00   -1.514e+00   -5.947e+00   4.306e+00   -1.028e-01   -1.077e+00   -0.000e+00   7.870e-01   -5.404e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.170e-01  2.497e-01   1.665e+00   -1.716e+00   2.758e-01   -3.116e-01   -1.284e+00   1.272e+00
446   0.820000   45.000000   -6.663e+00   -5.484e+00   5.216e-01   -2.426e+00   -1.695e+00   -6.555e+00   4.350e+00   -1.068e-01   -1.105e+00   -0.000e+00   8.755e-01   -5.747e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.488e-01  2.726e-01   1.902e+00   -1.830e+00   3.263e-01   -3.442e-01   -1.484e+00   1.371e+00
467   0.860000   45.000000   -6.801e+00   -5.953e+00   5.576e-01   -2.545e+00   -1.856e+00   -7.145e+00   4.368e+00   -1.095e-01   -1.128e+00   -0.000e+00   9.517e-01   -6.029e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.703e-01  2.919e-01   2.110e+00   -1.915e+00   3.721e-01   -3.703e-01   -1.654e+00   1.461e+00
488   0.900000   45.000000   -6.979e+00   -6.515e+00   6.155e-01   -2.743e+00   -2.056e+00   -7.850e+00   4.341e+00   -1.120e-01   -1.158e+00   -0.000e+00   1.069e+00   -6.499e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.902e-01  3.229e-01   2.432e+00   -2.010e+00   4.505e-01   -4.082e-01   -1.901e+00   1.608e+00
509   0.940000   45.000000   -7.116e+00   -7.019e+00   6.822e-01   -2.926e+00   -2.248e+00   -8.474e+00   4.302e+00   -1.143e-01   -1.181e+00   -0.000e+00   1.205e+00   -6.932e-01   -0.000e+00   -0.000e+00   0.000e+00   -9.084e-01  3.512e-01   2.796e+00   -2.092e+00   5.419e-01   -4.444e-01   -2.187e+00   1.766e+00
530   0.980000   45.000000   -7.236e+00   -7.557e+00   7.602e-01   -3.168e+00   -2.448e+00   -9.167e+00   4.172e+00   -1.149e-01   -1.201e+00   -0.000e+00   1.368e+00   -7.505e-01   -0.000e+00   -0.000e+00   0.000e+00   -9.132e-01  3.866e-01   3.226e+00   -2.139e+00   6.655e-01   -4.836e-01   -2.495e+00   1.967e+00
551   1.020000   45.000000   -8.256e+00   -1.022e+01   1.064e+00   -4.333e+00   -3.295e+00   -1.254e+01   3.991e+00   -1.258e-01   -1.370e+00   -0.000e+00   1.949e+00   -1.027e+00   -0.000e+00   -0.000e+00   0.000e+00   -9.998e-01  6.034e-01   5.246e+00   -2.671e+00   1.297e+00   -7.243e-01   -3.893e+00   2.754e+00
572   1.060000   45.000000   -2.229e+01   -4.251e+01   4.657e+00   -1.859e+01   -1.367e+01   -5.290e+01   3.456e+00   -3.021e-01   -3.699e+00   -0.000e+00   8.680e+00   -4.403e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.401e+00  6.988e+00   6.308e+01   -1.732e+01   2.478e+01   -7.461e+00   -4.163e+01   1.194e+01
593   1.100000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
614   1.140000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
635   1.180000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
27   0.020000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
48   0.060000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
69   0.100000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
90   0.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
111   0.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
132   0.220000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
153   0.260000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
174   0.300000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
195   0.340000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
216   0.380000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
237   0.420000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
258   0.460000   55.000000   -4.708e+00   -1.478e+00   4.161e-01   -1.823e+00   -3.936e-01   -1.745e+00   2.844e+00   -5.925e-02   -7.811e-01   -0.000e+00   6.312e-01   -4.318e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.709e-01  1.447e-01   9.687e-01   -7.175e-01   1.767e-01   -1.435e-01   -5.937e-01   1.119e+00
279   0.500000   55.000000   -4.501e+00   -1.303e+00   4.278e-01   -1.822e+00   -3.511e-01   -1.545e+00   2.646e+00   -5.586e-02   -7.466e-01   -0.000e+00   6.630e-01   -4.316e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.440e-01  1.383e-01   9.727e-01   -6.466e-01   1.856e-01   -1.352e-01   -5.879e-01   1.143e+00
300   0.540000   55.000000   -4.473e+00   -1.731e+00   4.376e-01   -1.840e+00   -4.805e-01   -2.055e+00   2.611e+00   -5.554e-02   -7.421e-01   -0.000e+00   6.889e-01   -4.360e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.414e-01  1.388e-01   1.005e+00   -6.390e-01   1.948e-01   -1.358e-01   -6.075e-01   1.169e+00
321   0.580000   55.000000   -4.485e+00   -2.135e+00   4.544e-01   -1.857e+00   -6.073e-01   -2.532e+00   2.606e+00   -5.646e-02   -7.441e-01   -0.000e+00   7.229e-01   -4.399e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.487e-01  1.405e-01   1.057e+00   -6.513e-01   2.062e-01   -1.393e-01   -6.479e-01   1.198e+00
342   0.620000   55.000000   -4.494e+00   -2.483e+00   4.758e-01   -1.929e+00   -7.087e-01   -2.954e+00   2.557e+00   -5.622e-02   -7.455e-01   -0.000e+00   7.660e-01   -4.570e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.468e-01  1.462e-01   1.122e+00   -6.498e-01   2.270e-01   -1.441e-01   -6.837e-01   1.253e+00
363   0.660000   55.000000   -4.515e+00   -2.815e+00   5.102e-01   -2.040e+00   -8.102e-01   -3.358e+00   2.472e+00   -5.634e-02   -7.490e-01   -0.000e+00   8.321e-01   -4.833e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.478e-01  1.554e-01   1.225e+00   -6.543e-01   2.608e-01   -1.527e-01   -7.443e-01   1.333e+00
384   0.700000   55.000000   -4.584e+00   -3.245e+00   5.477e-01   -2.137e+00   -9.540e-01   -3.874e+00   2.433e+00   -5.695e-02   -7.604e-01   -0.000e+00   9.048e-01   -5.063e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.526e-01  1.652e-01   1.352e+00   -6.714e-01   2.970e-01   -1.617e-01   -8.180e-01   1.422e+00
405   0.740000   55.000000   -4.613e+00   -3.582e+00   5.808e-01   -2.233e+00   -1.061e+00   -4.286e+00   2.370e+00   -5.718e-02   -7.653e-01   -0.000e+00   9.727e-01   -5.291e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.545e-01  1.738e-01   1.463e+00   -6.784e-01   3.337e-01   -1.697e-01   -8.830e-01   1.502e+00
426   0.780000   55.000000   -4.676e+00   -4.039e+00   6.266e-01   -2.370e+00   -1.209e+00   -4.848e+00   2.295e+00   -5.721e-02   -7.757e-01   -0.000e+00   1.065e+00   -5.615e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.547e-01  1.869e-01   1.623e+00   -6.881e-01   3.878e-01   -1.802e-01   -9.672e-01   1.619e+00
447   0.820000   55.000000   -4.772e+00   -4.539e+00   6.750e-01   -2.503e+00   -1.382e+00   -5.457e+00   2.248e+00   -5.869e-02   -7.917e-01   -0.000e+00   1.164e+00   -5.929e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.665e-01  2.014e-01   1.811e+00   -7.204e-01   4.477e-01   -1.952e-01   -1.085e+00   1.735e+00
468   0.860000   55.000000   -4.876e+00   -5.096e+00   7.063e-01   -2.590e+00   -1.561e+00   -6.148e+00   2.276e+00   -6.029e-02   -8.090e-01   -0.000e+00   1.236e+00   -6.135e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.792e-01  2.130e-01   1.965e+00   -7.562e-01   4.917e-01   -2.075e-01   -1.183e+00   1.819e+00
489   0.900000   55.000000   -5.023e+00   -5.752e+00   7.577e-01   -2.749e+00   -1.782e+00   -6.961e+00   2.266e+00   -6.179e-02   -8.333e-01   -0.000e+00   1.346e+00   -6.513e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.911e-01  2.329e-01   2.204e+00   -7.983e-01   5.683e-01   -2.257e-01   -1.320e+00   1.957e+00
510   0.940000   55.000000   -5.125e+00   -6.262e+00   8.263e-01   -2.913e+00   -1.968e+00   -7.597e+00   2.193e+00   -6.301e-02   -8.502e-01   -0.000e+00   1.490e+00   -6.902e-01   -0.000e+00   -0.000e+00   0.000e+00   -5.008e-01  2.518e-01   2.488e+00   -8.305e-01   6.667e-01   -2.439e-01   -1.490e+00   2.124e+00
531   0.980000   55.000000   -5.223e+00   -6.847e+00   8.943e-01   -3.116e+00   -2.169e+00   -8.337e+00   2.084e+00   -6.333e-02   -8.665e-01   -0.000e+00   1.637e+00   -7.381e-01   -0.000e+00   -0.000e+00   0.000e+00   -5.033e-01  2.745e-01   2.788e+00   -8.508e-01   7.837e-01   -2.622e-01   -1.646e+00   2.306e+00
552   1.020000   55.000000   -5.586e+00   -9.116e+00   1.211e+00   -4.185e+00   -2.879e+00   -1.121e+01   1.338e+00   -6.009e-02   -9.268e-01   -0.000e+00   2.253e+00   -9.915e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.776e-01  3.943e-01   4.102e+00   -8.634e-01   1.448e+00   -3.342e-01   -2.149e+00   3.121e+00
573   1.060000   55.000000   -1.030e+01   -3.458e+01   4.713e+00   -1.611e+01   -1.090e+01   -4.313e+01   -6.417e+00   -4.062e-02   -1.709e+00   -0.000e+00   8.900e+00   -3.817e+00   -0.000e+00   -0.000e+00   -0.000e+00   -3.228e-01  2.799e+00   2.989e+01   -1.076e+00   2.203e+01   -8.696e-01   -5.740e+00   1.199e+01
594   1.100000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
615   1.140000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
636   1.180000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
28   0.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
49   0.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
70   0.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
91   0.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
112   0.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
133   0.220000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
154   0.260000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
175   0.300000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
196   0.340000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
217   0.380000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
238   0.420000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
259   0.460000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
280   0.500000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
301   0.540000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
322   0.580000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
343   0.620000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
364   0.660000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
385   0.700000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
406   0.740000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
427   0.780000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
448   0.820000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
469   0.860000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
490   0.900000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
511   0.940000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
532   0.980000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
553   1.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
574   1.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
595   1.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
616   1.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
637   1.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
29   0.020000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
50   0.060000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
71   0.100000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
92   0.140000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
113   0.180000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
134   0.220000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
155   0.260000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
