#This table containes the kinematics derivatives, where ds_dkin is the derivative of the cross section
#with respect to the kinematic variable in units of %/mrad or %/MeV
#There are also the relative systematic errors of individual kinematic variables, and the total error added in quadrature
#to see which is the dominant source of the systematics errors
#!ib[i,0]/  pm_bin[f,1]/   thnq_bin[f,2]/   ds_dthe[f,3]/   ds_dphe[f,4]/   ds_def[f,5]/   ds_dthp[f,6]/   ds_dphp[f,7]/  ds_dthb[f,8]/   ds_dphb[f,9]/    ds_dE[f,10]/    sig_the[f,11]/   sig_phe[f,12]/   sig_ef[f,13]/   sig_thp[f,14]/   sig_php[f,15]/  sig_thb[f,16]/   sig_phb[f,17]/    sig_E[f,18]/    sig_the_thp[f,19]/    sig_the_Ef[f,20]/     sig_the_Eb[f,21]/      sig_thp_Ef[f,22]/      sig_thp_Eb[f,23]/      sig_Ef_Eb[f,24]/      sig_tot[f,25]/ 
445   0.820000   35.000000   -1.000e+01   -6.222e+00   2.086e-01   -2.319e+00   -1.943e+00   -7.368e+00   8.193e+00   -1.962e-01   -1.660e+00   -0.000e+00   3.347e-01   -5.493e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.559e+00  3.912e-01   1.092e+00   -5.048e+00   1.192e-01   -6.045e-01   -1.043e+00   7.116e-01
466   0.860000   35.000000   -1.038e+01   -6.870e+00   2.298e-01   -2.407e+00   -2.160e+00   -8.165e+00   8.491e+00   -2.050e-01   -1.721e+00   -0.000e+00   3.735e-01   -5.702e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.629e+00  4.212e-01   1.264e+00   -5.471e+00   1.381e-01   -6.556e-01   -1.216e+00   7.504e-01
487   0.900000   35.000000   -1.090e+01   -7.632e+00   2.616e-01   -2.571e+00   -2.418e+00   -9.093e+00   8.852e+00   -2.171e-01   -1.808e+00   -0.000e+00   4.310e-01   -6.092e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.725e+00  4.726e-01   1.531e+00   -6.085e+00   1.702e-01   -7.418e-01   -1.485e+00   8.150e-01
508   0.940000   35.000000   -1.140e+01   -8.365e+00   3.000e-01   -2.746e+00   -2.701e+00   -9.975e+00   9.345e+00   -2.316e-01   -1.891e+00   -0.000e+00   5.008e-01   -6.504e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.841e+00  5.277e-01   1.861e+00   -6.789e+00   2.112e-01   -8.449e-01   -1.841e+00   8.725e-01
529   0.980000   35.000000   -1.183e+01   -9.053e+00   3.603e-01   -2.977e+00   -2.950e+00   -1.083e+01   9.545e+00   -2.407e-01   -1.963e+00   -0.000e+00   6.117e-01   -7.053e-01   -0.000e+00   -0.000e+00   0.000e+00   -1.913e+00  5.941e-01   2.359e+00   -7.325e+00   2.797e-01   -9.521e-01   -2.337e+00   1.001e+00
550   1.020000   35.000000   -1.440e+01   -1.201e+01   5.412e-01   -4.030e+00   -3.892e+00   -1.456e+01   1.075e+01   -2.885e-01   -2.389e+00   -0.000e+00   9.366e-01   -9.546e-01   -0.000e+00   -0.000e+00   0.000e+00   -2.293e+00  9.785e-01   4.396e+00   -1.068e+01   5.798e-01   -1.545e+00   -4.290e+00   1.479e+00
571   1.060000   35.000000   -4.345e+01   -4.396e+01   2.266e+00   -1.536e+01   -1.414e+01   -5.405e+01   2.736e+01   -8.534e-01   -7.209e+00   -0.000e+00   3.998e+00   -3.639e+00   -0.000e+00   -0.000e+00   0.000e+00   -6.783e+00  1.126e+01   5.663e+01   -9.538e+01   9.434e+00   -1.742e+01   -5.416e+01   6.129e+00
592   1.100000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
613   1.140000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
634   1.180000   35.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
26   0.020000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
47   0.060000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
68   0.100000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
89   0.140000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
110   0.180000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
131   0.220000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
152   0.260000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
173   0.300000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
194   0.340000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
215   0.380000   45.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
236   0.420000   45.000000   -6.715e+00   -1.446e+00   2.754e-01   -1.871e+00   -3.704e-01   -1.697e+00   4.905e+00   -1.024e-01   -1.114e+00   -0.000e+00   3.951e-01   -4.433e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.139e-01  2.119e-01   8.649e-01   -1.769e+00   1.136e-01   -2.546e-01   -6.423e-01   8.837e-01
257   0.460000   45.000000   -6.308e+00   -1.804e+00   2.708e-01   -1.727e+00   -4.807e-01   -2.117e+00   4.646e+00   -9.641e-02   -1.047e+00   -0.000e+00   3.954e-01   -4.091e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.663e-01  1.837e-01   8.132e-01   -1.564e+00   1.049e-01   -2.212e-01   -6.052e-01   8.469e-01
278   0.500000   45.000000   -6.033e+00   -2.072e+00   2.842e-01   -1.691e+00   -5.639e-01   -2.434e+00   4.402e+00   -9.174e-02   -1.001e+00   -0.000e+00   4.223e-01   -4.007e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.291e-01  1.721e-01   8.305e-01   -1.424e+00   1.097e-01   -2.062e-01   -6.150e-01   8.602e-01
299   0.540000   45.000000   -5.947e+00   -2.377e+00   3.020e-01   -1.713e+00   -6.578e-01   -2.798e+00   4.297e+00   -9.090e-02   -9.867e-01   -0.000e+00   4.550e-01   -4.058e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.225e-01  1.718e-01   8.822e-01   -1.390e+00   1.198e-01   -2.069e-01   -6.567e-01   8.871e-01
320   0.580000   45.000000   -5.947e+00   -2.750e+00   3.253e-01   -1.770e+00   -7.804e-01   -3.235e+00   4.259e+00   -9.126e-02   -9.867e-01   -0.000e+00   4.970e-01   -4.193e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.253e-01  1.775e-01   9.636e-01   -1.396e+00   1.351e-01   -2.146e-01   -7.200e-01   9.316e-01
341   0.620000   45.000000   -5.987e+00   -3.136e+00   3.461e-01   -1.833e+00   -8.978e-01   -3.704e+00   4.228e+00   -9.265e-02   -9.933e-01   -0.000e+00   5.367e-01   -4.343e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.364e-01  1.851e-01   1.048e+00   -1.427e+00   1.512e-01   -2.257e-01   -7.894e-01   9.734e-01
362   0.660000   45.000000   -6.091e+00   -3.604e+00   3.742e-01   -1.934e+00   -1.043e+00   -4.270e+00   4.235e+00   -9.495e-02   -1.010e+00   -0.000e+00   5.891e-01   -4.581e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.547e-01  1.986e-01   1.170e+00   -1.487e+00   1.750e-01   -2.440e-01   -8.880e-01   1.035e+00
383   0.700000   45.000000   -6.217e+00   -4.053e+00   4.078e-01   -2.049e+00   -1.201e+00   -4.805e+00   4.259e+00   -9.780e-02   -1.031e+00   -0.000e+00   6.521e-01   -4.854e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.773e-01  2.148e-01   1.321e+00   -1.564e+00   2.052e-01   -2.662e-01   -1.012e+00   1.108e+00
404   0.740000   45.000000   -6.348e+00   -4.501e+00   4.343e-01   -2.138e+00   -1.349e+00   -5.354e+00   4.304e+00   -1.003e-01   -1.053e+00   -0.000e+00   7.060e-01   -5.064e-01   -0.000e+00   -0.000e+00   0.000e+00   -7.972e-01  2.289e-01   1.461e+00   -1.638e+00   2.318e-01   -2.849e-01   -1.124e+00   1.172e+00
425   0.780000   45.000000   -6.503e+00   -4.999e+00   4.746e-01   -2.278e+00   -1.518e+00   -5.964e+00   4.321e+00   -1.034e-01   -1.079e+00   -0.000e+00   7.840e-01   -5.397e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.218e-01  2.498e-01   1.662e+00   -1.730e+00   2.744e-01   -3.130e-01   -1.287e+00   1.266e+00
446   0.820000   45.000000   -6.663e+00   -5.485e+00   5.214e-01   -2.426e+00   -1.697e+00   -6.560e+00   4.349e+00   -1.069e-01   -1.105e+00   -0.000e+00   8.756e-01   -5.748e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.496e-01  2.727e-01   1.902e+00   -1.832e+00   3.264e-01   -3.447e-01   -1.486e+00   1.371e+00
467   0.860000   45.000000   -6.795e+00   -5.942e+00   5.583e-01   -2.549e+00   -1.852e+00   -7.128e+00   4.356e+00   -1.096e-01   -1.127e+00   -0.000e+00   9.534e-01   -6.039e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.711e-01  2.921e-01   2.112e+00   -1.916e+00   3.733e-01   -3.712e-01   -1.659e+00   1.461e+00
488   0.900000   45.000000   -6.990e+00   -6.537e+00   6.139e-01   -2.736e+00   -2.063e+00   -7.872e+00   4.363e+00   -1.121e-01   -1.160e+00   -0.000e+00   1.066e+00   -6.481e-01   -0.000e+00   -0.000e+00   0.000e+00   -8.910e-01  3.225e-01   2.429e+00   -2.015e+00   4.479e-01   -4.075e-01   -1.897e+00   1.604e+00
509   0.940000   45.000000   -7.116e+00   -7.024e+00   6.815e-01   -2.926e+00   -2.251e+00   -8.480e+00   4.303e+00   -1.142e-01   -1.181e+00   -0.000e+00   1.204e+00   -6.931e-01   -0.000e+00   -0.000e+00   0.000e+00   -9.076e-01  3.511e-01   2.794e+00   -2.090e+00   5.412e-01   -4.439e-01   -2.183e+00   1.765e+00
530   0.980000   45.000000   -7.248e+00   -7.580e+00   7.589e-01   -3.164e+00   -2.454e+00   -9.196e+00   4.187e+00   -1.156e-01   -1.202e+00   -0.000e+00   1.365e+00   -7.495e-01   -0.000e+00   -0.000e+00   0.000e+00   -9.188e-01  3.867e-01   3.224e+00   -2.155e+00   6.632e-01   -4.860e-01   -2.504e+00   1.960e+00
551   1.020000   45.000000   -8.308e+00   -1.024e+01   1.062e+00   -4.338e+00   -3.303e+00   -1.256e+01   4.039e+00   -1.276e-01   -1.378e+00   -0.000e+00   1.945e+00   -1.028e+00   -0.000e+00   -0.000e+00   0.000e+00   -1.014e+00  6.079e-01   5.269e+00   -2.727e+00   1.297e+00   -7.355e-01   -3.941e+00   2.746e+00
572   1.060000   45.000000   -2.224e+01   -4.263e+01   4.685e+00   -1.866e+01   -1.371e+01   -5.306e+01   3.337e+00   -2.924e-01   -3.690e+00   -0.000e+00   8.736e+00   -4.419e+00   -0.000e+00   -0.000e+00   0.000e+00   -2.324e+00  6.998e+00   6.335e+01   -1.673e+01   2.504e+01   -7.248e+00   -4.055e+01   1.207e+01
593   1.100000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
614   1.140000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
635   1.180000   45.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
27   0.020000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
48   0.060000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
69   0.100000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
90   0.140000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
111   0.180000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
132   0.220000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
153   0.260000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
174   0.300000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
195   0.340000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
216   0.380000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
237   0.420000   55.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
258   0.460000   55.000000   -4.608e+00   -7.609e-01   4.305e-01   -1.867e+00   -1.915e-01   -9.047e-01   2.688e+00   -5.667e-02   -7.645e-01   -0.000e+00   6.561e-01   -4.424e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.504e-01  1.451e-01   9.857e-01   -6.717e-01   1.882e-01   -1.406e-01   -5.903e-01   1.153e+00
279   0.500000   55.000000   -4.518e+00   -1.482e+00   4.247e-01   -1.812e+00   -4.023e-01   -1.756e+00   2.675e+00   -5.633e-02   -7.495e-01   -0.000e+00   6.578e-01   -4.292e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.477e-01  1.380e-01   9.687e-01   -6.546e-01   1.831e-01   -1.356e-01   -5.882e-01   1.136e+00
300   0.540000   55.000000   -4.475e+00   -1.790e+00   4.363e-01   -1.833e+00   -4.974e-01   -2.125e+00   2.620e+00   -5.593e-02   -7.424e-01   -0.000e+00   6.865e-01   -4.343e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.445e-01  1.384e-01   1.001e+00   -6.437e-01   1.934e-01   -1.363e-01   -6.096e-01   1.163e+00
321   0.580000   55.000000   -4.476e+00   -2.092e+00   4.563e-01   -1.860e+00   -5.947e-01   -2.481e+00   2.593e+00   -5.598e-02   -7.426e-01   -0.000e+00   7.255e-01   -4.406e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.449e-01  1.404e-01   1.059e+00   -6.445e-01   2.073e-01   -1.383e-01   -6.447e-01   1.204e+00
342   0.620000   55.000000   -4.496e+00   -2.475e+00   4.759e-01   -1.931e+00   -7.070e-01   -2.945e+00   2.558e+00   -5.632e-02   -7.459e-01   -0.000e+00   7.662e-01   -4.574e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.476e-01  1.464e-01   1.123e+00   -6.513e-01   2.273e-01   -1.445e-01   -6.851e-01   1.253e+00
363   0.660000   55.000000   -4.528e+00   -2.856e+00   5.091e-01   -2.040e+00   -8.222e-01   -3.406e+00   2.486e+00   -5.625e-02   -7.512e-01   -0.000e+00   8.303e-01   -4.832e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.471e-01  1.558e-01   1.226e+00   -6.551e-01   2.602e-01   -1.524e-01   -7.415e-01   1.334e+00
384   0.700000   55.000000   -4.572e+00   -3.210e+00   5.493e-01   -2.141e+00   -9.431e-01   -3.831e+00   2.416e+00   -5.633e-02   -7.584e-01   -0.000e+00   9.074e-01   -5.072e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.477e-01  1.651e-01   1.352e+00   -6.624e-01   2.985e-01   -1.603e-01   -8.115e-01   1.428e+00
405   0.740000   55.000000   -4.620e+00   -3.622e+00   5.799e-01   -2.228e+00   -1.073e+00   -4.335e+00   2.382e+00   -5.718e-02   -7.664e-01   -0.000e+00   9.718e-01   -5.279e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.545e-01  1.736e-01   1.463e+00   -6.794e-01   3.326e-01   -1.693e-01   -8.821e-01   1.502e+00
426   0.780000   55.000000   -4.686e+00   -4.080e+00   6.238e-01   -2.362e+00   -1.222e+00   -4.896e+00   2.314e+00   -5.797e-02   -7.774e-01   -0.000e+00   1.060e+00   -5.596e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.607e-01  1.867e-01   1.620e+00   -6.987e-01   3.847e-01   -1.820e-01   -9.756e-01   1.609e+00
447   0.820000   55.000000   -4.797e+00   -4.596e+00   6.720e-01   -2.491e+00   -1.399e+00   -5.526e+00   2.288e+00   -5.868e-02   -7.958e-01   -0.000e+00   1.159e+00   -5.902e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.664e-01  2.015e-01   1.812e+00   -7.240e-01   4.434e-01   -1.942e-01   -1.079e+00   1.732e+00
468   0.860000   55.000000   -4.888e+00   -5.118e+00   7.048e-01   -2.583e+00   -1.569e+00   -6.176e+00   2.295e+00   -6.019e-02   -8.109e-01   -0.000e+00   1.233e+00   -6.119e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.784e-01  2.129e-01   1.965e+00   -7.567e-01   4.893e-01   -2.066e-01   -1.178e+00   1.819e+00
489   0.900000   55.000000   -5.025e+00   -5.770e+00   7.560e-01   -2.740e+00   -1.785e+00   -6.979e+00   2.279e+00   -6.199e-02   -8.337e-01   -0.000e+00   1.343e+00   -6.491e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.927e-01  2.322e-01   2.200e+00   -8.013e-01   5.652e-01   -2.257e-01   -1.321e+00   1.952e+00
510   0.940000   55.000000   -5.130e+00   -6.274e+00   8.261e-01   -2.912e+00   -1.971e+00   -7.609e+00   2.198e+00   -6.295e-02   -8.510e-01   -0.000e+00   1.489e+00   -6.899e-01   -0.000e+00   -0.000e+00   0.000e+00   -5.003e-01  2.520e-01   2.490e+00   -8.306e-01   6.662e-01   -2.436e-01   -1.488e+00   2.125e+00
531   0.980000   55.000000   -5.223e+00   -6.858e+00   8.930e-01   -3.108e+00   -2.173e+00   -8.348e+00   2.092e+00   -6.339e-02   -8.665e-01   -0.000e+00   1.634e+00   -7.364e-01   -0.000e+00   -0.000e+00   0.000e+00   -5.038e-01  2.738e-01   2.783e+00   -8.516e-01   7.803e-01   -2.618e-01   -1.645e+00   2.301e+00
552   1.020000   55.000000   -5.652e+00   -9.213e+00   1.199e+00   -4.144e+00   -2.912e+00   -1.133e+01   1.451e+00   -6.225e-02   -9.377e-01   -0.000e+00   2.229e+00   -9.816e-01   -0.000e+00   -0.000e+00   0.000e+00   -4.948e-01  3.950e-01   4.108e+00   -9.050e-01   1.419e+00   -3.427e-01   -2.203e+00   3.087e+00
573   1.060000   55.000000   -1.047e+01   -3.589e+01   4.895e+00   -1.672e+01   -1.132e+01   -4.477e+01   -6.904e+00   -4.032e-02   -1.737e+00   -0.000e+00   9.249e+00   -3.962e+00   -0.000e+00   -0.000e+00   -0.000e+00   -3.205e-01  2.953e+00   3.156e+01   -1.086e+00   2.376e+01   -8.960e-01   -5.920e+00   1.244e+01
594   1.100000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
615   1.140000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
636   1.180000   55.000000   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan   0.000e+00   0.000e+00   0.000e+00   0.000e+00   nan  0.000e+00   nan   nan   nan   nan   nan   nan
28   0.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
49   0.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
70   0.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
91   0.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
112   0.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
133   0.220000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
154   0.260000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
175   0.300000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
196   0.340000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
217   0.380000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
238   0.420000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
259   0.460000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
280   0.500000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
301   0.540000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
322   0.580000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
343   0.620000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
364   0.660000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
385   0.700000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
406   0.740000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
427   0.780000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
448   0.820000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
469   0.860000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
490   0.900000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
511   0.940000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
532   0.980000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
553   1.020000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
574   1.060000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
595   1.100000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
616   1.140000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
637   1.180000   65.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
29   0.020000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
50   0.060000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
71   0.100000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
92   0.140000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
113   0.180000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
134   0.220000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
155   0.260000   75.000000   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan   nan  nan   nan   nan   nan   nan   nan   nan
